,receiver_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
808,C.Hogan,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
809,J.White,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
810,C.Hogan,0,0,32.0,,0.0,0.0,0.0,0.0,0.0,0.0
813,D.Hopkins,0,10,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
815,V.Smith,0,0,42.0,,0.0,0.0,0.0,0.0,0.0,0.0
817,R.Gronkowski,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,R.Gronkowski,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
829,T.Ervin,0,12,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
834,R.Gronkowski,0,28,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
837,P.Dorsett,0,12,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
838,J.White,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
839,P.Dorsett,0,14,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
840,P.Dorsett,1,4,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
847,B.Ellington,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,L.Miller,0,11,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
851,R.Gronkowski,0,25,19.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
852,D.Hopkins,0,12,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
854,D.Hopkins,0,17,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
855,L.Miller,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
857,R.Griffin,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
858,R.Griffin,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
861,R.Gronkowski,0,30,21.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
862,P.Dorsett,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,P.Dorsett,0,13,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
867,R.Burkhead,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
868,C.Hogan,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
872,B.Ellington,0,13,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
878,B.Ellington,0,14,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
880,D.Hopkins,0,7,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
885,J.Develin,0,3,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
886,J.White,0,12,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
888,C.Hogan,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
889,J.White,0,9,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
892,R.Gronkowski,0,8,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
893,P.Dorsett,0,10,-2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
900,D.Hopkins,0,9,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
903,J.Akins,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,D.Hopkins,0,0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
910,R.Griffin,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
912,B.Ellington,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
918,D.Hopkins,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
921,B.Ellington,1,5,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
926,J.Develin,0,10,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
935,B.Ellington,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
937,B.Ellington,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
938,D.Hopkins,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
940,V.Smith,0,0,46.0,,0.0,0.0,0.0,0.0,0.0,0.0
943,D.Cook,0,9,-4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
945,D.Cook,0,12,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
948,A.Thielen,0,14,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
951,D.Cook,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
953,P.Garcon,0,10,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
954,M.Goodwin,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
958,G.Kittle,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
961,S.Diggs,0,18,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
962,A.Thielen,0,14,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
965,L.Treadwell,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
976,D.Cook,0,17,-3.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
977,A.Thielen,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
979,S.Diggs,1,22,22.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
982,G.Kittle,0,18,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0
983,G.Kittle,0,13,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
984,T.Taylor,0,6,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
987,P.Garcon,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
991,D.Cook,0,15,-5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
998,P.Garcon,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
999,D.Pettis,0,0,43.0,,0.0,0.0,0.0,0.0,0.0,0.0
1001,G.Kittle,0,14,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1004,P.Garcon,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1005,G.Kittle,0,9,-2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,C.Ham,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
1015,A.Thielen,0,15,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1016,L.Treadwell,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
1017,A.Thielen,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
1020,L.Treadwell,0,16,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
1022,S.Diggs,0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,A.Thielen,0,14,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1025,D.Cook,0,-6,-5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,L.Treadwell,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,D.Pettis,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
1033,T.Taylor,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
1035,D.Cook,0,8,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,T.Conklin,0,6,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
1038,A.Thielen,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
1043,G.Kittle,0,0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0
1044,K.Bourne,1,0,8.0,,0.0,0.0,0.0,1.0,0.0,0.0
1046,K.Juszczyk,0,56,30.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0
1048,K.Juszczyk,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
1050,P.Garcon,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
1053,A.Thielen,0,11,12.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
1054,S.Diggs,0,0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0
1056,A.Thielen,0,34,10.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0
1059,D.Morgan,0,9,-1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1062,K.Rudolph,1,11,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1066,G.Kittle,0,36,14.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0
1071,D.Pettis,1,22,22.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1074,C.Ham,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1077,S.Diggs,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
1079,D.Pettis,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
1081,A.Thielen,0,0,33.0,,0.0,0.0,0.0,0.0,0.0,0.0
1082,A.Thielen,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
1085,T.Taylor,0,7,-4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,D.Pettis,0,39,15.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0
1088,G.Kittle,0,0,42.0,,0.0,0.0,0.0,0.0,0.0,0.0
1091,T.Taylor,0,10,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
1093,T.Taylor,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,G.Kittle,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
1098,A.Thielen,0,0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0
1099,S.Diggs,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
1101,M.Breida,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,P.Garcon,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
1115,K.Rudolph,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1117,M.Breida,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1118,T.Taylor,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
1127,D.Walker,0,8,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1130,C.Davis,0,17,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1132,C.Davis,0,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,T.Taylor,0,0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0
1138,D.Amendola,0,7,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,D.Amendola,0,3,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,C.Davis,0,10,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1143,T.Sharpe,0,17,4.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
1146,D.Henry,0,5,-4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,L.Stocker,0,31,27.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1152,D.Walker,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
1153,C.Davis,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
1154,C.Davis,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,A.Wilson,0,4,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,D.Amendola,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
1159,A.Wilson,0,6,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1160,K.Drake,0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,J.Grant,0,7,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1164,J.Grant,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,K.Stills,1,10,4.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0
1173,D.Lewis,0,13,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,C.Davis,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
1181,J.Grant,0,13,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1186,A.Wilson,0,21,9.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1189,D.Amendola,0,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,K.Drake,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
1192,C.Davis,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1209,K.Drake,0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,D.Amendola,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
1214,D.Walker,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1221,T.Sharpe,0,0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0
1222,J.Grant,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,D.Amendola,0,8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,M.Gesicki,0,11,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1227,M.Gesicki,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
1228,D.Lewis,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
1230,K.Stills,0,10,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1232,A.Wilson,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
1242,D.Walker,0,16,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
1243,T.Sharpe,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1246,C.Davis,0,15,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1252,C.Davis,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
1253,D.Walker,0,13,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1255,L.Stocker,0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,D.Lewis,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
1257,D.Lewis,0,6,-2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,K.Stills,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
1261,K.Drake,0,10,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
1262,K.Stills,1,75,53.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0
1267,J.Grant,0,0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0
1268,J.Grant,0,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,J.Grant,0,0,37.0,,0.0,0.0,0.0,0.0,0.0,0.0
1272,J.Smith,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1273,D.Lewis,0,3,-4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1276,D.Walker,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
1280,K.Stills,0,11,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,D.Walker,0,15,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
1284,C.Davis,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
1285,D.Lewis,0,3,-4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,C.Davis,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
1288,D.Lewis,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1296,C.Davis,0,18,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1297,J.Smith,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
1298,C.Davis,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
1299,J.Smith,0,12,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1300,D.Lewis,0,10,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1308,J.Mixon,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
1311,J.Doyle,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
1313,T.Eifert,0,29,10.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
1315,J.Mixon,0,21,-4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
1317,A.Green,0,5,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1319,J.Ross,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
1320,T.Boyd,0,0,-8.0,,0.0,0.0,0.0,0.0,0.0,0.0
1323,R.Grant,0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,R.Grant,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,C.Rogers,0,8,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
1328,C.Rogers,0,3,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,R.Grant,0,13,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1333,E.Ebron,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
1334,J.Wilkins,0,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,J.Mixon,0,8,-6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,T.Kroft,0,9,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1341,A.Green,0,13,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
1342,T.Hilton,0,7,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,T.Hilton,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
1347,E.Ebron,0,12,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,T.Hilton,0,13,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1350,E.Ebron,1,26,26.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1354,T.Boyd,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,G.Bernard,0,11,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,T.Hilton,0,13,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1363,N.Hines,0,17,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
1366,E.Swoope,0,13,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
1368,R.Grant,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,T.Hilton,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
1372,C.Uzomah,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,A.Green,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
1378,J.Ross,1,3,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1381,J.Doyle,0,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,N.Hines,0,7,-4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
1383,N.Hines,0,8,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,E.Ebron,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,N.Hines,0,-5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,J.Doyle,0,8,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,J.Doyle,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1404,T.Eifert,0,6,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,R.Grant,0,8,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,R.Grant,0,13,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1408,T.Hilton,0,0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0
1409,J.Wilkins,0,7,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,E.Ebron,0,12,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1411,T.Hilton,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
1412,J.Wilkins,0,6,-6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,J.Doyle,0,9,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1414,T.Hilton,1,5,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1417,J.Mixon,0,5,-3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,A.Green,0,6,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1419,T.Boyd,0,4,-2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,J.Mixon,0,0,-9.0,,0.0,0.0,0.0,0.0,0.0,0.0
1424,A.Green,1,38,38.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1428,T.Hilton,0,0,32.0,,0.0,0.0,0.0,0.0,0.0,0.0
1429,Z.Pascal,0,18,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1435,N.Hines,0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0
1443,J.Mixon,0,15,-2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
1451,T.Hilton,0,8,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,R.Grant,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
1456,A.Green,0,18,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1459,T.Eifert,0,9,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,T.Boyd,0,17,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1461,J.Mixon,0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,A.Green,0,12,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
1464,A.Green,0,0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0
1466,T.Boyd,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
1469,J.Doyle,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1470,T.Hilton,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1471,J.Doyle,0,12,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1472,J.Doyle,0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,C.Rogers,0,7,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
1475,R.Grant,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,R.Grant,0,8,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
1478,N.Hines,0,8,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,N.Hines,0,3,-4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
1480,N.Hines,0,-5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,N.Hines,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1482,J.Doyle,1,13,11.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1484,J.Doyle,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,J.Conner,0,5,-6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,A.Brown,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
1492,D.Njoku,0,1,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,D.Njoku,0,0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0
1498,J.Landry,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
1500,J.Conner,0,12,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
1503,R.Switzer,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
1504,J.Smith-Schuster,0,0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,C.Hyde,0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0
1509,D.Johnson,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1511,J.Hunter,0,0,35.0,,0.0,0.0,0.0,0.0,0.0,0.0
1512,J.Hunter,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
1514,J.Smith-Schuster,0,27,22.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
1515,A.Brown,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
1521,C.Hyde,0,3,-8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,J.Landry,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1526,J.James,0,37,17.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
1531,J.James,0,13,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1532,A.Brown,0,3,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,J.Conner,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
1540,J.Landry,0,33,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1546,J.Landry,0,1,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,A.Brown,0,0,60.0,,0.0,0.0,0.0,0.0,0.0,0.0
1550,D.Fells,0,12,-4.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
1558,A.Brown,0,11,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
1559,J.Conner,0,15,-1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
1563,J.Smith-Schuster,0,8,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1565,A.Brown,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
1566,J.James,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
1584,J.Smith-Schuster,0,67,6.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0
1588,A.Brown,1,22,22.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1591,D.Njoku,0,8,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,J.Landry,0,0,37.0,,0.0,0.0,0.0,0.0,0.0,0.0
1601,D.Johnson,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1603,J.Landry,0,39,26.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
1605,J.Gordon,0,0,47.0,,0.0,0.0,0.0,0.0,0.0,0.0
1606,D.Njoku,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1607,D.Njoku,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
1611,J.Hunter,0,6,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1614,A.Brown,0,19,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0
1616,J.Smith-Schuster,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
1619,J.Smith-Schuster,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
1624,J.Landry,0,6,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,D.Njoku,0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,A.Brown,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
1633,D.Johnson,0,0,-3.0,,0.0,0.0,0.0,0.0,0.0,0.0
1634,J.Landry,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
1636,R.Higgins,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
1637,A.Callaway,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
1638,D.Johnson,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
1641,J.Landry,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
1646,J.Smith-Schuster,0,17,11.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
