,rusher_player_name,receiver_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
4789,K.Johnson,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
4790,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4791,M.Breida,,0,28,,,1.0,0.0,0.0,0.0,0.0,0.0
4792,A.Morris,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
4793,J.Garoppolo,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
4794,,D.Pettis,0,35,20.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
4795,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4796,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
4797,,,0,-9,,,0.0,0.0,0.0,0.0,0.0,0.0
4798,M.Breida,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4799,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4800,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4801,,K.Johnson,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802,,G.Tate,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
4803,,T.Riddick,0,10,-2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
4804,L.Blount,,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
4805,L.Blount,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
4806,,M.Jones,0,12,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
4807,,K.Golladay,1,30,14.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0
4808,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4809,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4810,M.Breida,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
4811,,M.Breida,0,4,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4812,,G.Kittle,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
4813,,K.Juszczyk,0,9,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4814,A.Morris,,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
4815,,A.Morris,0,16,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
4816,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4817,A.Morris,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
4818,,,0,0,,,,,,,,
4819,,G.Kittle,0,17,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
4820,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4821,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4822,M.Breida,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
4823,,G.Kittle,0,5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4824,,M.Breida,0,8,-3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
4825,M.Breida,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4826,,K.Bourne,1,4,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0
4827,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4828,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4829,K.Johnson,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
4830,,T.Riddick,0,4,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4831,,G.Tate,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
4832,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4833,,A.Morris,0,16,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
4834,A.Morris,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
4835,,P.Garcon,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,A.Morris,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
4837,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4838,,K.Johnson,0,4,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4839,L.Blount,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
4840,,,0,-10,,,0.0,0.0,1.0,0.0,0.0,0.0
4841,,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4842,M.Breida,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
4843,,,0,-10,,,0.0,0.0,0.0,0.0,0.0,0.0
4844,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4845,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4846,G.Tate,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
4847,L.Blount,,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
4848,,K.Golladay,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4849,,L.Blount,0,-3,-6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,,G.Tate,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4851,,,0,0,,,,,,,,
4852,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4853,,T.Taylor,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4854,,,0,-9,,,0.0,0.0,0.0,0.0,0.0,0.0
4855,,K.Juszczyk,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4856,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4857,,T.Riddick,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
4858,,M.Jones,0,0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0
4859,,M.Jones,0,18,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4860,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4861,,T.Riddick,0,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4862,,G.Tate,0,13,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
4863,,T.Riddick,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4864,,T.Riddick,0,8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4865,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4866,,M.Jones,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
4867,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4868,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4869,,,0,0,,,,,,,,
4870,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4871,M.Breida,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
4872,M.Breida,,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
4873,A.Morris,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
4874,,G.Celek,1,11,6.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0
4875,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4876,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4877,L.Blount,,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
4878,,K.Johnson,0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0
4879,K.Johnson,,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
4880,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4881,,T.Riddick,0,3,-5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,K.Johnson,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
4883,,T.Riddick,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4884,K.Johnson,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
4885,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4886,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4887,,P.Garcon,0,20,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4888,,M.Breida,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
4889,,M.Breida,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4890,,K.Juszczyk,0,1,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4891,A.Morris,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
4892,,G.Kittle,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
4893,,T.Taylor,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
4894,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4895,L.Blount,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4896,,K.Johnson,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4897,,M.Jones,0,19,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
4898,,L.Willson,0,13,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
4899,K.Johnson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
4900,,G.Tate,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4901,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4902,,G.Tate,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
4903,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4904,,G.Celek,0,11,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
4905,M.Breida,,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
4906,M.Breida,,1,66,,,1.0,0.0,0.0,1.0,0.0,1.0
4907,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4908,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4909,L.Blount,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
4910,,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4911,,,0,0,,,,,,,,
4912,,M.Jones,0,0,37.0,,0.0,0.0,0.0,0.0,0.0,0.0
4913,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4914,,P.Garcon,0,19,12.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
4915,A.Morris,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
4916,A.Morris,,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
4917,A.Morris,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
4918,J.Garoppolo,,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
4919,,D.Pettis,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
4920,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4921,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4922,,T.Riddick,0,10,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
4923,,M.Jones,0,0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0
4924,M.Stafford,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
4925,,G.Tate,0,67,30.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0
4926,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4927,,M.Jones,1,5,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4928,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4929,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4930,M.Breida,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4931,,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
4932,,K.Juszczyk,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4933,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4934,,K.Golladay,0,11,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4935,,K.Johnson,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4936,,K.Golladay,0,8,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4937,,K.Golladay,0,0,35.0,,0.0,0.0,0.0,0.0,0.0,0.0
4938,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4939,,K.Johnson,0,8,-6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
4940,,G.Tate,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
4941,,G.Tate,0,8,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
4942,,G.Tate,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
4943,,K.Golladay,0,21,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4944,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
4945,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4946,,M.Jones,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
4947,,M.Roberts,1,15,15.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4948,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4949,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4950,,P.Garcon,0,13,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4951,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4952,A.Morris,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
4953,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4954,A.Morris,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
4955,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4956,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4957,A.Morris,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
4958,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4959,A.Morris,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
4960,,,0,0,,,,,,,,
4961,,,0,-10,,,0.0,0.0,0.0,0.0,0.0,0.0
4962,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4963,,G.Tate,0,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4964,,K.Golladay,0,0,55.0,,0.0,0.0,0.0,0.0,0.0,0.0
4965,,G.Tate,0,9,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4966,,T.Riddick,0,8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4967,,K.Golladay,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
4968,,T.Riddick,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
4969,,T.Riddick,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
4970,J.Garoppolo,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
4971,,,0,0,,,,,,,,
4972,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4973,T.Gurley,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
4974,,T.Gurley,0,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4975,,R.Woods,0,7,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4976,T.Gurley,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
4977,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4978,T.Gurley,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
4979,,R.Woods,0,4,-2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4980,,R.Woods,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
4981,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4982,D.Johnson,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
4983,D.Johnson,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
4984,,C.Kirk,0,10,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4985,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4986,D.Johnson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
4987,,R.Seals-Jones,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4988,,R.Seals-Jones,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4989,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4990,T.Gurley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
4991,T.Gurley,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
4992,,B.Cooks,0,13,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4993,,B.Cooks,0,22,15.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
4994,,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
4995,,C.Kupp,0,10,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,T.Gurley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
4997,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4998,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
4999,D.Johnson,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
5000,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5001,,L.Fitzgerald,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
5002,,C.Kirk,0,11,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
5003,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5004,,R.Woods,0,19,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5005,,B.Cooks,0,20,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
5006,,,0,0,,,,,,,,
5007,,B.Cooks,0,9,-2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
5008,T.Gurley,,1,11,,,1.0,0.0,0.0,1.0,0.0,1.0
5009,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5010,T.Gurley,,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
5011,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5012,,R.Seals-Jones,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
5013,D.Johnson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
5014,,,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
5015,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5016,T.Gurley,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
5017,T.Gurley,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5018,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5019,J.Goff,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
5020,,R.Woods,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
5021,,R.Woods,0,21,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
5022,,R.Woods,0,9,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,T.Gurley,,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
5024,,C.Kupp,0,4,-3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5025,T.Gurley,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
5026,,B.Cooks,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
5027,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5028,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5029,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5030,,L.Fitzgerald,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5031,,C.Williams,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
5032,,L.Fitzgerald,0,15,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5033,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5034,D.Johnson,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
5035,D.Johnson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
5036,,L.Fitzgerald,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
5037,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5038,,T.Gurley,0,15,-3.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0
5039,,C.Kupp,0,6,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5040,T.Gurley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
5041,T.Gurley,,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
5042,,,0,0,,,,,,,,
5043,T.Gurley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
5044,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5045,,T.Gurley,0,11,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5046,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5047,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5048,T.Gurley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
5049,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5050,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5051,T.Gurley,,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
5052,T.Gurley,,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
5053,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5054,D.Johnson,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
5055,D.Johnson,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
5056,D.Johnson,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
5057,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5058,,B.Cooks,0,57,55.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
5059,T.Gurley,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
5060,,T.Higbee,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
5061,,B.Cooks,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
5062,D.Coleman,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
5063,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5064,D.Johnson,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
5065,,L.Fitzgerald,0,9,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5066,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5067,D.Johnson,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
5068,,R.Seals-Jones,0,6,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5069,,R.Seals-Jones,0,-5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5070,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5071,,B.Cooks,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5072,,R.Woods,0,21,17.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
5073,T.Gurley,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
5074,,C.Kupp,0,4,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5075,T.Gurley,,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
5076,,M.Brown,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
5077,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5078,,C.Edmonds,0,0,-7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5079,,C.Kirk,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
5080,,C.Williams,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
5081,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5082,M.Brown,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
5083,M.Brown,,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
5084,,C.Kupp,0,29,8.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0
5085,,,0,-10,,,0.0,0.0,0.0,0.0,0.0,0.0
5086,,,0,0,,,,,,,,
5087,,G.Everett,0,17,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
5088,M.Brown,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
5089,J.Goff,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5090,C.Edmonds,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
5091,,J.Nelson,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
5092,,C.Kirk,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5093,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5094,M.Brown,,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
5095,M.Brown,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
5096,,M.Brown,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
5097,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5098,,B.Cooks,0,24,20.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
5099,M.Brown,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
5100,M.Brown,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
5101,,R.Woods,0,0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0
5102,,,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
5103,,C.Kirk,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5104,,C.Williams,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
5105,M.Brown,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
5106,M.Brown,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
5107,,C.Kupp,0,10,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
5108,M.Brown,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
5109,M.Brown,,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
5110,M.Brown,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
5111,,T.Higbee,1,3,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
5112,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5113,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5114,,D.Johnson,0,3,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,D.Johnson,,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
5116,,D.Johnson,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
5117,,,0,0,,,,,,,,
5118,,C.Edmonds,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,,C.Edmonds,0,2,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5120,,C.Edmonds,0,7,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5121,,R.Seals-Jones,0,8,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,,C.Edmonds,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,,,0,0,,,,,,,,
5124,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
5125,,R.Gronkowski,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,R.Burkhead,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
5127,R.Burkhead,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
5128,,J.Hollister,0,23,11.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
5129,,R.Gronkowski,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
5130,R.Burkhead,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
5131,,C.Hogan,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
