,rusher_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
36740,C.Carson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
36742,R.Penny,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
36745,R.Penny,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36748,D.Cook,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
36749,D.Cook,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36753,C.Carson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36754,R.Penny,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
36755,C.Carson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36759,C.Carson,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
36763,M.Davis,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
36764,M.Davis,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36765,M.Davis,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36766,R.Wilson,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
36769,K.Cousins,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36772,C.Carson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
36775,C.Carson,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
36776,T.Lockett,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
36777,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36782,K.Cousins,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
36784,D.Cook,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
36787,C.Carson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36789,R.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36792,D.Cook,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
36795,D.Cook,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36798,L.Murray,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36799,R.Penny,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36801,R.Penny,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36802,R.Penny,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36805,C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36814,L.Murray,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36816,D.Cook,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36818,C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36822,A.Thielen,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36825,K.Cousins,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
36826,D.Cook,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36830,C.Carson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36831,R.Wilson,0,40,,,1.0,0.0,0.0,0.0,0.0,0.0
36832,C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36833,C.Carson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
36835,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36837,C.Carson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36839,C.Carson,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
36856,R.Wilson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36857,R.Wilson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
36860,J.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36863,Dam. Williams,0,22,,,1.0,0.0,0.0,0.0,0.0,0.0
36867,Dar.Williams,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
36870,T.Hill,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
36875,J.Jackson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36877,J.Jackson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36882,Dam. Williams,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36885,P.Mahomes,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
36887,Dam. Williams,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
36896,J.Jackson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36898,J.Jackson,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
36899,J.Jackson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36901,J.Jackson,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
36907,J.Jackson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
36911,Dam. Williams,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36917,D.Newsome,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
36920,D.Newsome,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
36922,D.Newsome,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36923,T.Benjamin,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36940,J.Jackson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
36943,T.Hill,0,-3,,,0.0,0.0,1.0,0.0,0.0,0.0
36948,Dam. Williams,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36949,Dam. Williams,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
36952,J.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
36954,J.Jackson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
36955,J.Jackson,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
36957,J.Jackson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
36959,J.Jackson,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
36960,J.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
36961,D.Newsome,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
36962,M.Williams,1,19,,,1.0,0.0,0.0,1.0,0.0,1.0
36971,D.Newsome,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36979,T.Hill,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
36989,Dar.Williams,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
36990,Dam. Williams,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
36991,Dam. Williams,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
36994,P.Mahomes,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
36995,Dam. Williams,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
37005,D.Newsome,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37009,J.Jackson,1,3,,,1.0,0.0,0.0,1.0,0.0,1.0
37012,Dam. Williams,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
37036,E.McGuire,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37037,E.McGuire,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37040,L.Miller,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37041,D.Watson,0,24,,,1.0,0.0,0.0,0.0,0.0,0.0
37044,L.Miller,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37045,L.Miller,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37050,E.McGuire,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37051,S.Darnold,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
37052,E.McGuire,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37055,E.McGuire,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37056,E.McGuire,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37062,E.McGuire,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37076,A.Blue,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37082,T.Cannon,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
37086,E.McGuire,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37088,E.McGuire,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
37089,A.Blue,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37093,T.Cannon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37098,D.Carter,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37100,A.Blue,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37104,E.McGuire,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
37105,E.McGuire,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37106,S.Darnold,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
37122,A.Blue,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37127,T.Cannon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37130,T.Cannon,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
37131,E.McGuire,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
37132,E.McGuire,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37133,E.McGuire,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37137,D.Watson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37141,T.Cannon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37146,D.Watson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37151,S.Darnold,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37152,E.McGuire,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
37155,A.Blue,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37157,A.Blue,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37166,E.McGuire,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37167,S.Darnold,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
37168,E.McGuire,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37175,T.Cannon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37178,T.Cannon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37180,S.Darnold,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
37181,S.Darnold,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37182,E.McGuire,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
37200,A.Blue,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37202,A.Blue,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37204,A.Blue,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37212,D.Watson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37215,P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37220,N.Chubb,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37225,P.Lindsay,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37229,N.Chubb,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37234,R.Freeman,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37240,P.Lindsay,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
37242,P.Lindsay,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
37245,R.Freeman,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37247,C.Keenum,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
37250,N.Chubb,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37251,B.Mayfield,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
37253,N.Chubb,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37258,P.Lindsay,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37259,P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37265,P.Lindsay,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
37271,N.Chubb,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
37273,D.Johnson,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
37278,N.Chubb,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37284,R.Freeman,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37291,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37301,D.Johnson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37307,C.Keenum,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37310,N.Chubb,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37311,N.Chubb,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37314,N.Chubb,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37315,B.Mayfield,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
37317,N.Chubb,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37319,N.Chubb,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37325,B.Mayfield,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
37330,P.Lindsay,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
37331,P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37337,N.Chubb,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37339,N.Chubb,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37346,N.Chubb,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37348,D.Johnson,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
37353,P.Lindsay,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37355,P.Lindsay,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37357,R.Freeman,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
37362,P.Lindsay,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37363,P.Lindsay,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37364,P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37368,N.Chubb,0,40,,,1.0,0.0,0.0,0.0,0.0,0.0
37369,N.Chubb,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37372,N.Chubb,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
37373,N.Chubb,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37374,N.Chubb,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37379,N.Chubb,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
37389,B.Mayfield,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37393,J.Howard,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37395,J.Howard,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37399,A.Jones,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37400,A.Jones,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37403,A.Jones,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37407,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37409,J.Howard,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
37411,J.Howard,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
37415,J.Howard,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
37416,J.Howard,1,9,,,1.0,0.0,0.0,1.0,0.0,1.0
37419,A.Jones,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37422,J.Williams,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37427,T.Cohen,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
37433,J.Williams,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37435,J.Williams,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37438,J.Williams,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
37442,J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37445,T.Cohen,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37447,M.Trubisky,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37456,J.Williams,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37460,T.Cohen,0,22,,,1.0,0.0,0.0,0.0,0.0,0.0
37468,A.Rodgers,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37471,J.Williams,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
37477,J.Williams,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
37479,A.Rodgers,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
37480,J.Williams,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
37484,J.Williams,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37491,J.Howard,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
37492,J.Howard,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37493,T.Mizzell,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37494,B.Cunningham,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37496,J.Williams,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37499,J.Williams,1,10,,,1.0,0.0,0.0,1.0,0.0,1.0
37504,M.Trubisky,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
37507,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37510,T.Cohen,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37512,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37513,T.Cohen,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
37518,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37523,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37531,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37532,J.Howard,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37540,J.Williams,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37545,J.Howard,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37548,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37550,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37561,A.Rodgers,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
37566,M.Trubisky,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37569,M.Murphy,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37570,M.Murphy,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37571,J.Allen,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
37572,K.Ford,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37575,M.Murphy,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
37576,M.Murphy,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
37579,M.Murphy,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37582,Z.Zenner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37584,Z.Zenner,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
37588,M.Murphy,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37589,M.Murphy,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37591,M.Murphy,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
37595,L.Blount,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37599,B.Powell,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37601,T.Riddick,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
37603,L.Blount,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37604,T.Riddick,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
37605,L.Blount,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37606,L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37610,M.Murphy,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37614,M.Murphy,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37615,J.Allen,1,3,,,1.0,0.0,0.0,1.0,0.0,1.0
37622,T.Riddick,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37623,L.Blount,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37625,Z.Zenner,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
37626,Z.Zenner,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37627,Z.Zenner,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
37631,M.Murphy,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37635,T.Riddick,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
37639,T.Riddick,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37642,J.Allen,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
37645,K.Ford,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37650,Z.Zenner,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
37655,K.Ford,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
37656,K.Ford,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
37658,K.Ford,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
37659,K.Ford,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37660,P.DiMarco,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
37661,I.McKenzie,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37665,L.Blount,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
37669,K.Ford,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37670,K.Ford,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
37673,R.McCloud,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37674,K.Ford,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37675,J.Allen,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37676,J.Allen,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
37678,Z.Zenner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37679,Z.Zenner,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
37681,T.Riddick,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
37691,L.Blount,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
37695,K.Ford,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37702,Z.Zenner,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
37703,T.Riddick,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37705,Z.Zenner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37709,K.Ford,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37714,T.Riddick,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
37717,K.Ford,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37720,K.Ford,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37722,J.Allen,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37726,K.Ford,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37727,J.Allen,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
37728,J.Allen,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37729,J.Allen,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37733,P.Barber,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
37738,G.Edwards,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37739,G.Edwards,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37743,P.Barber,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37744,P.Barber,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37745,J.Winston,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
37756,P.Barber,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37757,P.Barber,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
37763,L.Jackson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37765,G.Edwards,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37766,L.Jackson,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
37767,L.Jackson,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
37769,P.Barber,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37772,P.Barber,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37773,P.Barber,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
37774,P.Barber,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37775,P.Barber,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37777,P.Barber,1,3,,,1.0,0.0,0.0,1.0,0.0,1.0
37778,B.Anger,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
37780,K.Dixon,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
37781,K.Dixon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37782,G.Edwards,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37783,G.Edwards,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
37785,L.Jackson,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
37786,G.Edwards,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
37787,C.Moore,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
37791,L.Jackson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
37792,G.Edwards,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37795,L.Jackson,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
37804,P.Barber,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37805,P.Barber,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37810,L.Jackson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
37821,J.Winston,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
37824,K.Dixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37827,K.Dixon,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
37828,L.Jackson,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
37829,L.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37830,K.Dixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37831,L.Jackson,0,22,,,1.0,0.0,0.0,0.0,0.0,0.0
37832,G.Edwards,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
37833,G.Edwards,1,10,,,1.0,0.0,0.0,1.0,0.0,1.0
37836,P.Barber,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
37838,P.Barber,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37849,K.Dixon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37850,K.Dixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
37851,L.Jackson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
37852,G.Edwards,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37854,K.Dixon,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
37855,L.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37857,L.Jackson,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
37858,G.Edwards,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
37861,L.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37863,K.Dixon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37867,K.Dixon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
37868,L.Jackson,0,-6,,,0.0,0.0,0.0,0.0,0.0,0.0
37873,P.Barber,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
37876,P.Barber,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
